TestNo,GroupName,ChannelName,Description,Inst_InsCom,Inst_Axis,Unit,Inst_SenAtt
10562,v10562_Veh1,10SEATLERE00AC1P,"v10562_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.01408s, max@0.0144s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
10576,v10576_Veh1,10FORALERE00AC1P,"v10576_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0513s, max@0.0507s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
10635,v10635_Veh1,10DOORLERE00AC1P,"v10635_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0622s, max@0.0192s",LEFT REAR SILL AX,XG,gn,DSLR
10638,v10638_Veh1,10FORALERE00AC1P,"v10638_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0519s, max@0.0548s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
10642,v10642_Veh1,10SEATLERE00AC1P,"v10642_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.0108s, max@0.02088s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
10647,v10647_Veh1,10FORALERE00AC1P,"v10647_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0433s, max@0.0385s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
10648,v10648_Veh1,10SEATLERE00AC1P,"v10648_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.01985s, max@0.0222s",LEFT REAR SEAT CROSSMEMBER AX,XG,gn,SELR
10651,v10651_Veh1,10FORALERE00AC1P,"v10651_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0469s, max@0.0488s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
10652,v10652_Veh1,10SEATLERE00AC1P,"v10652_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.05995s, max@0.02175s",LEFT REAR SEAT CROSSMEMBER AX,XG,gn,SELR
10656,v10656_Veh1,10FORALERE00AC1P,"v10656_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0502s, max@0.0508s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
10660,v10660_Veh1,10FORALERE00AC1P,"v10660_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0146s, max@0.0313s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
10671,v10671_Veh1,10FORALERE00AC1P,"v10671_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0504s, max@0.0387s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
10672,v10672_Veh1,10DOORLERE00AC1P,"v10672_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0475s, max@0.0473s",LEFT REAR SILL AX,XG,gn,DSLR
10673,v10673_Veh1,10SEATLERE00AC1P,"v10673_093aq0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.05635s, max@0.0559s",LEFT REAR SEAT CROSSMEMBER AX -> EXCEEDED CALIBRATION RANGE AT 56.3MS,XG,gn,SELR
10675,v10675_Veh1,10FORALERE00AC1P,"v10675_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0311s, max@0.0267s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
10680,v10680_Veh1,10FORALERE00AC1P,"v10680_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0209s, max@0.023s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
10681,v10681_Veh1,10DOORLERE00AC1P,"v10681_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0106s, max@0.0161s",LEFT REAR SILL AX,XG,gn,DSLR
10682,v10682_Veh1,10SEATLERE00AC1P,"v10682_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.07344s, max@0.02392s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
10690,v10690_Veh1,10FORALERE00AC1P,"v10690_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0204s, max@0.0207s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
