TestNo,GroupName,ChannelName,Description,Inst_InsCom,Inst_Axis,Unit,Inst_SenAtt
10816,v10816_Veh1,10SEATRIRE00AC3P,"v10816_098aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=2000; min@0.0272s, max@0.02952s",CROSSMEMBER RIGHT REAR Z,ZG,gn,SERR
10816,v10816_Veh1,10SEATLERERDAC1P,"v10816_099aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.02248s, max@0.0228s",CROSSMEMBER LEFT REAR X REDUNDANT,XG,gn,SELR
10816,v10816_Veh1,10SEATRIRERDAC1P,"v10816_100aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=2000; min@0.02136s, max@0.02768s",CROSSMEMBER RIGHT REAR X REDUNDANT,XG,gn,SERR
10826,v10826_Veh1,10FORALERE00AC1P,"v10826_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.05s, max@0.0483s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
10826,v10826_Veh1,10FORARIRE00AC1P,"v10826_094aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0513s, max@0.0468s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
10826,v10826_Veh1,10ENGN000000AC1P,"v10826_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0534s, max@0.0634s",TOP OF ENGINE X,XG,gn,ENGN
10826,v10826_Veh1,10ENGN000100AC1P,"v10826_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.048s, max@0.0546s",BOTTOM OF ENGINE X,XG,gn,ENGN
10826,v10826_Veh1,10FORALERE00AC3P,"v10826_097aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0486s, max@0.0531s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,FLLR
10826,v10826_Veh1,10FORARIRE00AC3P,"v10826_098aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0502s, max@0.0513s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,FLRR
10826,v10826_Veh1,10FORALERERDAC1P,"v10826_099aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0491s, max@0.0483s",LEFT REAR SEAT CROSSMEMBER XR,XG,gn,FLLR
10826,v10826_Veh1,10FORARIRERDAC1P,"v10826_100aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0513s, max@0.0469s",RIGHT REAR SEAT CROSSMEMBER XR,XG,gn,FLRR
10830,v10830_Veh1,10SEATLERE00AC1P,"v10830_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.0456s, max@0.01744s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
10830,v10830_Veh1,10SEATRIRE00AC1P,"v10830_094aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=2000; min@0.03704s, max@0.02256s",CROSSMEMBER RIGHT REAR X,XG,gn,SERR
10830,v10830_Veh1,10ENGN000000AC1P,"v10830_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2000; min@0.03368s, max@0.046s",ENGINE TOP X,XG,gn,ENGN
10830,v10830_Veh1,10ENGN000100AC1P,"v10830_096af0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2000; min@0.03752s, max@0.0876s",ENGINE BOTTOM X; CHANNEL FAILED AT 36.0 MS,XG,gn,ENGN
10830,v10830_Veh1,10SEATLERE00AC3P,"v10830_097aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.04336s, max@0.04096s",CROSSMEMBER LEFT REAR Z,ZG,gn,SELR
10830,v10830_Veh1,10SEATRIRE00AC3P,"v10830_098aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=2000; min@0.01952s, max@0.01816s",CROSSMEMBER RIGHT REAR Z,ZG,gn,SERR
10830,v10830_Veh1,10SEATLERERDAC1P,"v10830_099aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.0352s, max@0.0556s",CROSSMEMBER LEFT REAR X REDUNDANT,XG,gn,SELR
10830,v10830_Veh1,10SEATRIRERDAC1P,"v10830_100aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=2000; min@0.03704s, max@0.02256s",CROSSMEMBER RIGHT REAR X REDUNDANT,XG,gn,SERR
10831,v10831_Veh1,10SEATLERE00AC1P,"v10831_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02405s, max@0.0357s",LEFT REAR SEAT CROSSMEMBER AX,XG,gn,SELR
10831,v10831_Veh1,10SEATRIRE00AC1P,"v10831_094aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0722s, max@0.07205s",RIGHT REAR SEAT CROSSMEMBER AX,XG,gn,SERR
10831,v10831_Veh1,10ENGN000000AC1P,"v10831_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.04325s, max@0.05685s",ENGINE TOP X ACCELERATION,XG,gn,ENGN
10831,v10831_Veh1,10ENGN000100AC1P,"v10831_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.07945s, max@0.0793s",ENGINE BOTTOM AX,XG,gn,ENGN
10831,v10831_Veh1,10SEATLERE00AC3P,"v10831_097aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.01385s, max@0.0227s",LEFT REAR SEAT CROSSMEMBER AZ,ZG,gn,SELR
10831,v10831_Veh1,10SEATRIRE00AC3P,"v10831_098aq0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.07195s, max@0.07175s",RIGHT REAR SEAT CROSSMEMBER AZ -> EXCEEDED CALIBRATION RANGE AT 72 MS,ZG,gn,SERR
10831,v10831_Veh1,10SEATLERERDAC1P,"v10831_099aq0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0215s, max@0.14365s",LEFT REAR SEAT CROSSMEMBER RAX -> QUESTIONABLE DATA THROUGHOUT,XG,gn,SELR
10831,v10831_Veh1,10SEATRIRERDAC1P,"v10831_100aq0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0717s, max@0.07185s",RIGHT REAR SEAT CROSSMEMBER RAX -> QUESTIONABLE DATA AFTER 71.8 MS,XG,gn,SERR
10831,v10831_Veh1,10TIRS000000TI0P,"v10831_491ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=4000; min@-0.05s, max@0.3s",TIME CHANNEL FOR 20000.0 HZ,NA,s,OTHR
10836,v10836_Veh1,10SEATLERE00AC1P,"v10836_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0161s, max@0.0149s",LEFT REAR SEAT CROSSMEMBER AX,XG,gn,SELR
10836,v10836_Veh1,10SEATRIRE00AC1P,"v10836_094aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.04665s, max@0.0474s",RIGHT REAR SEAT CROSSMEMBER AX,XG,gn,SERR
10836,v10836_Veh1,10ENGN000000AC1P,"v10836_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.03s, max@0.0493s",ENGINE TOP X ACCELERATION,XG,gn,ENGN
10836,v10836_Veh1,10ENGN000100AC1P,"v10836_096aq0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.05455s, max@0.06145s",ENGINE BOTTOM AX -> QUESTIONABLE DATA AFTER 61.4 MS,XG,gn,ENGN
10836,v10836_Veh1,10SEATLERE00AC3P,"v10836_097aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0145s, max@0.01485s",LEFT REAR SEAT CROSSMEMBER AZ,ZG,gn,SELR
10836,v10836_Veh1,10SEATRIRE00AC3P,"v10836_098aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.03965s, max@0.2395s",RIGHT REAR SEAT CROSSMEMBER AZ,ZG,gn,SERR
10836,v10836_Veh1,10SEATLERERDAC1P,"v10836_099aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0161s, max@0.0149s",LEFT REAR SEAT CROSSMEMBER RAX,XG,gn,SELR
10836,v10836_Veh1,10SEATRIRERDAC1P,"v10836_100aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.016s, max@0.0474s",RIGHT REAR SEAT CROSSMEMBER RAX,XG,gn,SERR
10836,v10836_Veh1,10TIRS000000TI0P,"v10836_491ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=4000; min@-0.05s, max@0.3s",TIME CHANNEL FOR 20000.0 HZ,NA,s,OTHR
10837,v10837_Veh1,10FORALERE00AC1P,"v10837_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0164s, max@0.0221s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
10837,v10837_Veh1,10FORARIRE00AC1P,"v10837_094aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0351s, max@0.0135s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
10837,v10837_Veh1,10ENGN000000AC1P,"v10837_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0439s, max@0.0437s",TOP OF ENGINE X,XG,gn,ENGN
10837,v10837_Veh1,10ENGN000100AC1P,"v10837_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0283s, max@0.0271s",BOTTOM OF ENGINE X,XG,gn,ENGN
10837,v10837_Veh1,10FORALERE00AC3P,"v10837_097aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0166s, max@0.0154s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,FLLR
10837,v10837_Veh1,10FORARIRE00AC3P,"v10837_098aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0159s, max@0.0435s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,FLRR
10837,v10837_Veh1,10FORALERERDAC1P,"v10837_099aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0396s, max@0.022s",LEFT REAR SEAT CROSSMEMBER XR,XG,gn,FLLR
10837,v10837_Veh1,10FORARIRERDAC1P,"v10837_100aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0392s, max@0.0445s",RIGHT REAR SEAT CROSSMEMBER XR,XG,gn,FLRR
10865,v10865_Veh1,10SEATLERE00AC1P,"v10865_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.01785s, max@0.0081s",LEFT REAR SEAT CROSSMEMBER AX,XG,gn,SELR
10865,v10865_Veh1,10SEATRIRE00AC1P,"v10865_094aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0204s, max@0.0212s",RIGHT REAR SEAT CROSSMEMBER AX,XG,gn,SERR
10865,v10865_Veh1,10ENGN000000AC1P,"v10865_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.05335s, max@0.05305s",ENGINE TOP X ACCELERATION,XG,gn,ENGN
10865,v10865_Veh1,10ENGN000100AC1P,"v10865_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.04405s, max@0.05085s",ENGINE BOTTOM AX,XG,gn,ENGN
10865,v10865_Veh1,10SEATLERE00AC3P,"v10865_097aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.00855s, max@0.0194s",LEFT REAR SEAT CROSSMEMBER AZ,ZG,gn,SELR
10865,v10865_Veh1,10SEATRIRE00AC3P,"v10865_098aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.01245s, max@0.02405s",RIGHT REAR SEAT CROSSMEMBER AZ,ZG,gn,SERR
10865,v10865_Veh1,10SEATLERERDAC1P,"v10865_099aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0179s, max@0.00815s",LEFT REAR SEAT CROSSMEMBER RAX,XG,gn,SELR
10865,v10865_Veh1,10SEATRIRERDAC1P,"v10865_100aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0193s, max@0.0212s",RIGHT REAR SEAT CROSSMEMBER RAX,XG,gn,SERR
10865,v10865_Veh1,10TIRS000000TI0P,"v10865_491ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=4000; min@-0.05s, max@0.3s",TIME CHANNEL FOR 20000.0 HZ,NA,s,OTHR
10914,v10914_Veh1,10SEATLERE00AC1P,"v10914_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.01835s, max@0.02285s",LEFT REAR SEAT CROSSMEMBER AX,XG,gn,SELR
10914,v10914_Veh1,10SEATRIRE00AC1P,"v10914_094aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.02165s, max@0.0231s",RIGHT REAR SEAT CROSSMEMBER AX,XG,gn,SERR
10914,v10914_Veh1,10ENGN000000AC1P,"v10914_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.02525s, max@0.05765s",ENGINE TOP X ACCELERATION,XG,gn,ENGN
10914,v10914_Veh1,10ENGN000100AC1P,"v10914_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.0632s, max@0.06235s",ENGINE BOTTOM AX,XG,gn,ENGN
10914,v10914_Veh1,10SEATLERE00AC3P,"v10914_097aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0227s, max@0.0204s",LEFT REAR SEAT CROSSMEMBER AZ,ZG,gn,SELR
10914,v10914_Veh1,10SEATRIRE00AC3P,"v10914_098aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.02285s, max@0.03475s",RIGHT REAR SEAT CROSSMEMBER AZ,ZG,gn,SERR
10914,v10914_Veh1,10SEATLERERDAC1P,"v10914_099aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0183s, max@0.0228s",LEFT REAR SEAT CROSSMEMBER RAX,XG,gn,SELR
10914,v10914_Veh1,10SEATRIRERDAC1P,"v10914_100aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0217s, max@0.0231s",RIGHT REAR SEAT CROSSMEMBER RAX,XG,gn,SERR
10914,v10914_Veh1,10TIRS000000TI0P,"v10914_491ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=4000; min@-0.05s, max@0.3s",TIME CHANNEL FOR 20000.0 HZ,NA,s,OTHR
10917,v10917_Veh1,10FORALERE00AC1P,"v10917_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0451s, max@0.0348s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
10917,v10917_Veh1,10FORARIRE00AC1P,"v10917_094aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0424s, max@0.0384s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
10917,v10917_Veh1,10ENGN000000AC1P,"v10917_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0289s, max@0.0495s",TOP OF ENGINE X,XG,gn,ENGN
10917,v10917_Veh1,10ENGN000100AC1P,"v10917_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0279s, max@0.0268s",BOTTOM OF ENGINE X,XG,gn,ENGN
10917,v10917_Veh1,10FORALERE00AC3P,"v10917_097aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0348s, max@0.0336s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,FLLR
10917,v10917_Veh1,10FORARIRE00AC3P,"v10917_098aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0398s, max@0.0322s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,FLRR
10917,v10917_Veh1,10FORALERERDAC1P,"v10917_099aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0367s, max@0.0348s",LEFT REAR SEAT CROSSMEMBER XR,XG,gn,FLLR
10917,v10917_Veh1,10FORARIRERDAC1P,"v10917_100aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0424s, max@0.0384s",RIGHT REAR SEAT CROSSMEMBER XR,XG,gn,FLRR
10918,v10918_Veh1,10SEATLERE00AC1P,"v10918_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.04544s, max@0.04584s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
10918,v10918_Veh1,10SEATRIRE00AC1P,"v10918_094aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=2000; min@0.0448s, max@0.0424s",CROSSMEMBER RIGHT REAR X,XG,gn,SERR
10918,v10918_Veh1,10ENGN000000AC1P,"v10918_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2000; min@0.03312s, max@0.04816s",ENGINE TOP X,XG,gn,ENGN
10918,v10918_Veh1,10ENGN000100AC1P,"v10918_096af0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2000; min@0.06816s, max@0.04296s",ENGINE BOTTOM X; CHANNEL FAILED AT 67.0 MS,XG,gn,ENGN
10918,v10918_Veh1,10SEATLERE00AC3P,"v10918_097aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.04536s, max@0.04688s",CROSSMEMBER LEFT REAR Z,ZG,gn,SELR
10918,v10918_Veh1,10SEATRIRE00AC3P,"v10918_098aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=2000; min@0.03168s, max@0.03408s",CROSSMEMBER RIGHT REAR Z,ZG,gn,SERR
10918,v10918_Veh1,10SEATLERERDAC1P,"v10918_099aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.04544s, max@0.04584s",CROSSMEMBER LEFT REAR X REDUNDANT,XG,gn,SELR
10918,v10918_Veh1,10SEATRIRERDAC1P,"v10918_100aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=2000; min@0.04696s, max@0.04736s",CROSSMEMBER RIGHT REAR X REDUNDANT,XG,gn,SERR
10921,v10921_Veh1,10DOORLERE00AC1P,"v10921_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0473s, max@0.0471s",LEFT REAR SILL AX,XG,gn,DSLR
10921,v10921_Veh1,10DOORRIRE00AC1P,"v10921_094aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2900; min@0.0382s, max@0.0283s",RIGHT REAR SILL AX,XG,gn,DSRR
10921,v10921_Veh1,10ENGN000000AC1P,"v10921_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2900; min@0.0332s, max@0.0415s",ENGINE TOP AX,XG,gn,ENGN
10921,v10921_Veh1,10ENGN000100AC1P,"v10921_096af0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2900; min@0.0437s, max@0.0391s","ENGINE BOTTOM AX, CF AT 58.3 MS",XG,gn,ENGN
10921,v10921_Veh1,10DOORLERE00AC3P,"v10921_097aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0491s, max@0.0482s",LEFT REAR SILL AZ,ZG,gn,DSLR
10921,v10921_Veh1,10DOORRIRE00AC3P,"v10921_098af0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2900; min@0.0165s, max@0.0177s","RIGHT REAR SILL AZ, CF AT 18.0 MS",ZG,gn,DSRR
10921,v10921_Veh1,10DOORLERERDAC1P,"v10921_099aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.038s, max@0.0471s",LEFT REAR SILL AXR,XG,gn,DSLR
10921,v10921_Veh1,10DOORRIRERDAC1P,"v10921_100aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2900; min@0.0382s, max@0.0231s",RIGHT REAR SILL AXR,XG,gn,DSRR
10924,v10924_Veh1,10SEATLERE00AC1P,"v10924_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0321s, max@0.0338s",LEFT REAR SEAT CROSSMEMBER AX,XG,gn,SELR
10924,v10924_Veh1,10SEATRIRE00AC1P,"v10924_094aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.03295s, max@0.02295s",RIGHT REAR SEAT CROSSMEMBER AX,XG,gn,SERR
10924,v10924_Veh1,10ENGN000000AC1P,"v10924_095aq0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.0479s, max@0.04775s",ENGINE TOP X ACCELERATION -> EXCEEDED CALIBRATION RANGE AT 47.9 MS,XG,gn,ENGN
10924,v10924_Veh1,10ENGN000100AC1P,"v10924_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.02995s, max@0.0297s",ENGINE BOTTOM AX,XG,gn,ENGN
10924,v10924_Veh1,10SEATLERE00AC3P,"v10924_097aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.03255s, max@0.0341s",LEFT REAR SEAT CROSSMEMBER AZ,ZG,gn,SELR
10924,v10924_Veh1,10SEATRIRE00AC3P,"v10924_098aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.03355s, max@0.04855s",RIGHT REAR SEAT CROSSMEMBER AZ,ZG,gn,SERR
10924,v10924_Veh1,10SEATLERERDAC1P,"v10924_099aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0321s, max@0.0338s",LEFT REAR SEAT CROSSMEMBER RAX,XG,gn,SELR
10924,v10924_Veh1,10SEATRIRERDAC1P,"v10924_100aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.033s, max@0.02295s",RIGHT REAR SEAT CROSSMEMBER RAX,XG,gn,SERR
10924,v10924_Veh1,10TIRS000000TI0P,"v10924_491ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=4000; min@-0.05s, max@0.3s",TIME CHANNEL FOR 20000.0 HZ,NA,s,OTHR
10925,v10925_Veh1,10FORALERE00AC1P,"v10925_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0419s, max@0.0159s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
10925,v10925_Veh1,10FORARIRE00AC1P,"v10925_094aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0459s, max@0.0456s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
10925,v10925_Veh1,10ENGN000000AC1P,"v10925_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0249s, max@0.0349s",TOP OF ENGINE X,XG,gn,ENGN
10925,v10925_Veh1,10ENGN000100AC1P,"v10925_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0298s, max@0.0368s",BOTTOM OF ENGINE X,XG,gn,ENGN
10925,v10925_Veh1,10FORALERE00AC3P,"v10925_097aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0123s, max@0.0195s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,FLLR
10925,v10925_Veh1,10FORARIRE00AC3P,"v10925_098aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0457s, max@0.0223s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,FLRR
10925,v10925_Veh1,10FORALERERDAC1P,"v10925_099aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0419s, max@0.0417s",LEFT REAR SEAT CROSSMEMBER XR,XG,gn,FLLR
10925,v10925_Veh1,10FORARIRERDAC1P,"v10925_100aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0459s, max@0.0456s",RIGHT REAR SEAT CROSSMEMBER XR,XG,gn,FLRR
10961,v10961_Veh1,10SEATLERE00AC1P,"v10961_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.04264s, max@0.02688s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
10961,v10961_Veh1,10SEATRIRE00AC1P,"v10961_094aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=2000; min@0.04416s, max@0.048s",CROSSMEMBER RIGHT REAR X,XG,gn,SERR
10961,v10961_Veh1,10ENGN000000AC1P,"v10961_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2000; min@0.03096s, max@0.04584s",ENGINE TOP X,XG,gn,ENGN
10961,v10961_Veh1,10ENGN000100AC1P,"v10961_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2000; min@0.02664s, max@0.0252s",ENGINE BOTTOM X,XG,gn,ENGN
10961,v10961_Veh1,10SEATLERE00AC3P,"v10961_097aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.04776s, max@0.04696s",CROSSMEMBER LEFT REAR Z,ZG,gn,SELR
10961,v10961_Veh1,10SEATRIRE00AC3P,"v10961_098aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=2000; min@0.0472s, max@0.04672s",CROSSMEMBER RIGHT REAR Z,ZG,gn,SERR
10961,v10961_Veh1,10SEATLERERDAC1P,"v10961_099aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.04448s, max@0.02688s",CROSSMEMBER LEFT REAR X REDUNDANT,XG,gn,SELR
10961,v10961_Veh1,10SEATRIRERDAC1P,"v10961_100aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=2000; min@0.04408s, max@0.04344s",CROSSMEMBER RIGHT REAR X REDUNDANT,XG,gn,SERR
10962,v10962_Veh1,10DOORLERE00AC1P,"v10962_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0523s, max@0.0236s",LEFT REAR SILL AX,XG,gn,DSLR
10962,v10962_Veh1,10DOORRIRE00AC1P,"v10962_094aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2900; min@0.057s, max@0.0211s",RIGHT REAR SILL AX,XG,gn,DSRR
10962,v10962_Veh1,10ENGN000000AC1P,"v10962_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2900; min@0.0329s, max@0.0385s",ENGINE TOP AX,XG,gn,ENGN
10962,v10962_Veh1,10ENGN000100AC1P,"v10962_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2900; min@0.0311s, max@0.0378s",ENGINE BOTTOM AX,XG,gn,ENGN
10962,v10962_Veh1,10DOORLERE00AC3P,"v10962_097aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0203s, max@0.02s",LEFT REAR SILL AZ,ZG,gn,DSLR
10962,v10962_Veh1,10DOORRIRE00AC3P,"v10962_098aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2900; min@0.0187s, max@0.057s",RIGHT REAR SILL AZ,ZG,gn,DSRR
